danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,Expected Popularity
0.295850615,1.267287714,1.564997931,0.741691232,-1.144338828,2.153084204,-0.594804179,0.339507153,0.262597173,0.44985172,1
-0.055477593,1.571539436,0.457089875,2.109678252,0.873867054,0.9914597,-0.79062163,-0.36271957,-0.868589917,-1.638391554,1
0.771177014,-0.945452078,1.564997931,-0.115150196,-1.144338828,-0.291249392,-0.355411967,3.348103505,1.257409348,0.976227091,1
1.184504317,-0.49184042,-1.481749222,-2.462048282,0.873867054,-0.756883621,-0.283683963,-0.362885944,-0.748026587,1.597522611,1
0.192518789,0.017089732,0.734066889,0.818699351,0.873867054,-0.740148353,1.123978112,-0.362960812,-0.402806998,0.600861048,1
1.453167064,-0.408862678,1.564997931,0.576577754,0.873867054,-0.138663123,-0.005737948,-0.362960812,-0.435747798,1.463771492,1
1.280947354,-0.137802054,-0.373841166,-0.172654075,-1.144338828,-0.690926976,-0.032635949,-0.36265302,-0.605063513,-0.572697156,1
-1.874117727,0.498360637,1.011043903,1.408870742,0.873867054,1.237566586,-0.811472064,1.809144081,-0.52798204,1.688128207,1
0.309628192,0.205172614,-1.481749222,0.521091555,-1.144338828,-0.081566325,1.09259711,-0.362955035,-0.264455636,1.588893506,1
-0.282807609,-0.165461301,0.180112862,0.560436314,-1.144338828,-0.659425294,-0.369757567,-0.362960812,-0.178809554,-1.409720286,1
-1.033685543,0.614529476,1.564997931,-2.200758726,0.873867054,-0.623001475,-0.718086686,-0.351499493,1.270585669,0.851105077,1
-2.315000183,-2.704580212,-1.481749222,-3.184713992,0.873867054,-0.742117208,-0.22540496,-0.362640542,-0.728262107,-0.30950947,1
-1.199016465,1.073672983,0.457089875,1.54136506,0.873867054,-0.616110482,-0.810978934,-0.362703394,-0.868589917,-0.451889693,1
1.473833429,-0.458649323,0.457089875,0.239625199,-1.144338828,-0.24399687,1.159842114,0.431937149,-0.310572756,0.980541643,1
-0.083032746,0.868994552,0.457089875,0.85367247,0.873867054,0.843795568,-0.807343221,-0.362960812,0.348243254,-0.262049396,1
-0.186364572,0.99622709,0.180112862,0.674435233,-1.144338828,0.056253531,-0.80959817,0.478152146,-0.725626843,-0.973950512,1
-0.771911585,-2.007567178,-1.204772208,-1.680197294,-1.144338828,0.55831158,2.056442162,-0.362928461,0.209891892,-0.482091559,1
-2.507886258,1.239628467,-1.204772208,0.432649916,0.873867054,0.34173752,-0.80649145,-0.362960812,0.400948535,-0.2706785,1
-0.778800373,-0.187588699,1.011043903,-0.157521475,0.873867054,-0.762790187,1.101563111,-0.362954665,-0.409395158,-0.646044543,1
1.005395819,1.217501069,1.288020917,0.17371432,-1.144338828,-0.485181619,-0.812567261,3.690094488,-0.759226459,-0.973950512,0
0.950285512,-1.166726057,-0.373841166,-1.114910622,-1.144338828,-0.663363005,-0.667428783,-0.362824016,-0.317160916,-0.30950947,1
-0.172586995,-1.122471261,1.564997931,-0.223096074,-1.144338828,1.759313186,1.724700144,-0.362960812,-0.590569561,-1.435607599,1
0.964063089,1.145587026,-0.096864152,0.448118796,-1.144338828,1.680558982,-0.467486972,-0.362759315,-0.462100439,1.8693394,1
-0.62035824,-0.403330829,1.288020917,-1.540641096,-1.144338828,2.27121551,-0.686257384,-0.362960812,0.868707902,0.984856195,1
-1.068129485,0.514956185,1.011043903,0.788434151,-1.144338828,2.064485725,0.33048707,-0.362960812,3.042800736,0.984856195,2
0.220073943,0.420914744,0.180112862,-0.53180111,0.873867054,-0.660409722,-0.777082969,0.075157366,-0.51480572,-1.791126702,1
-0.523915203,-1.332681541,1.564997931,-0.953496224,0.873867054,0.420491723,0.110820058,-0.347756078,-0.659086426,0.052912916,1
0.323405769,0.78601681,-1.204772208,1.265951744,0.873867054,-0.586577656,-0.79474599,-0.361726872,4.53831308,-1.288912824,1
0.426737594,0.426446593,-0.927795194,0.779354591,-1.144338828,-0.538340706,-0.449106671,-0.358450228,0.012247089,-0.093781859,1
0.654067611,0.691975368,1.564997931,1.094448947,-1.144338828,0.312204693,-0.167125957,-0.362960812,-0.651180634,0.773443137,1
0.44740396,-0.088015408,1.564997931,-1.331811219,0.873867054,-0.649581019,0.837066097,-0.362954989,-0.751979483,1.692442759,1
-0.765022796,0.669847971,0.457089875,0.530171115,0.873867054,-0.747039346,-0.709568985,-0.362960812,-0.599134169,-1.57367327,1
0.137408482,1.128991477,-0.096864152,0.497888235,0.873867054,-0.602328497,0.447045076,-0.362960812,-0.791508444,1.312762164,1
-1.812118631,1.63792163,-0.927795194,1.192978985,0.873867054,0.853639844,-0.810113715,-0.362960812,1.119057986,-1.133588944,1
0.240740308,0.575806529,-0.096864152,0.15959056,0.873867054,-0.623985903,-0.42579507,-0.362960812,-0.014105552,1.088405449,1
0.123630905,1.339201758,0.457089875,1.475454181,0.873867054,-0.438913524,-0.80416029,-0.362954758,1.007059264,-0.257734844,1
-0.771911585,0.653252422,0.180112862,0.104440641,0.873867054,-0.790354158,-0.7990945,-0.362586471,-0.655792346,-0.533866186,1
1.060506126,0.625593175,-0.373841166,0.85165479,0.873867054,-0.485181619,-0.646806982,-0.362595251,-0.977294559,0.44985172,1
0.151186059,0.111131173,-0.65081818,0.418189876,-1.144338828,1.09974673,-0.113329954,-0.362960812,-0.000929231,1.153123732,1
-1.130128581,0.691975368,-0.096864152,0.15824544,-1.144338828,-0.667300715,-0.80725356,1.933924574,4.189140594,-1.858002262,1
-0.461916107,-0.895665432,-0.65081818,-0.035451837,-1.144338828,-0.735226215,-0.497074774,-0.362946901,-0.829060956,-1.055927004,1
-2.335666548,-0.995238723,1.288020917,-0.297413953,-1.144338828,-0.370988023,2.320939176,-0.362960812,-0.402806998,0.346302467,1
-0.027922439,-0.342480484,1.011043903,-1.550729495,0.873867054,-0.602328497,0.52773908,-0.350713838,-0.826425692,0.022711051,0
-0.902798564,1.256224015,-0.65081818,0.960609509,0.873867054,-0.591499794,-0.812122099,-0.362960812,1.204704068,0.44985172,1
-0.868354622,0.199640765,-0.373841166,-0.071097517,0.873867054,-0.570826815,-0.776813989,-0.361879381,-0.310572756,-1.841175508,1
-1.075018274,0.642188723,1.011043903,-1.815045572,-1.144338828,-0.710615527,-0.807612201,0.021085819,-1.013529439,0.432593511,1
-1.405680116,0.337937002,0.457089875,0.521091555,-1.144338828,1.64118188,1.603659138,-0.362960812,2.146810962,-0.637415439,1
-3.499871786,-0.309289387,-0.927795194,-0.104389236,0.873867054,-0.640721171,1.002937106,4.082921968,0.09130501,-0.628786334,1
-0.558359145,0.985163391,0.457089875,1.252164265,0.873867054,-0.080581897,-0.773272419,-0.362960812,-0.218338515,-0.835884841,1
1.508277371,-1.199917154,0.734066889,0.078547081,0.873867054,-0.558029257,1.361577125,-0.362955543,-0.897577822,0.307471497,1
0.633401246,0.03921713,-1.481749222,0.674435233,-1.144338828,-0.747039346,0.187031062,-0.361953325,-0.767791068,1.403367761,1
-0.957908871,-0.348012334,0.180112862,0.253748959,-1.144338828,0.902861221,-0.767982478,-0.362960812,-0.57409916,0.281584184,1
0.819398532,-0.309289387,1.564997931,-0.50220847,0.873867054,-0.667300715,-0.597045679,1.929303075,-0.369866197,-1.707424389,1
-1.102573427,0.299214055,1.564997931,1.214164625,-1.144338828,-0.176071369,-0.696568285,-0.362960812,-0.780308572,-0.671931857,1
1.143171587,-0.718646249,0.180112862,0.547321395,0.873867054,-0.620048193,-0.633806281,-0.362960812,-0.678850906,0.738926719,1
0.350960922,-2.804153503,1.011043903,-0.750046827,-1.144338828,-0.640721171,3.078566216,-0.362960812,-0.726285659,-0.818626632,2
1.845828002,0.282618507,-1.481749222,0.313606798,0.873867054,2.556699498,-0.523972775,-0.362960812,-0.654474714,0.626748361,1
0.881397628,-0.873538034,0.734066889,0.012299922,0.873867054,-0.618079337,-0.185057957,-0.362960812,-0.51480572,-1.215565436,1
1.432500699,-0.198652398,0.457089875,0.000193842,0.873867054,-0.307984661,-0.631564781,-0.362960812,-0.317160916,-0.840199393,1
-2.087670167,1.383456553,-0.096864152,1.038962748,0.873867054,1.779001737,-0.812171412,-0.276538766,-0.55433468,-0.62015723,1
-1.281681925,0.935376746,-0.373841166,-0.215025354,0.873867054,-0.655487584,-0.781924609,-0.36278196,-0.52139388,0.475739034,1
1.411834334,-0.973111325,1.288020917,-1.553756015,0.873867054,-0.612172772,2.719926197,1.652013088,-0.488453079,1.606151715,1
0.53006942,0.99622709,0.180112862,0.489481235,0.873867054,-0.391661002,-0.755295588,-0.362378503,0.486594616,-0.016119919,1
1.673608292,0.487296938,-1.204772208,0.427269436,0.873867054,0.509090203,-0.328513965,-0.362960812,-0.901530718,1.204898359,1
0.495625478,1.112395929,-0.096864152,1.085705667,0.873867054,-0.66533186,-0.80348784,-0.265909317,-0.396218838,1.386109552,1
-0.572136722,-1.565019219,1.288020917,-0.664967988,0.873867054,-0.664347432,2.988906211,-0.362960812,-0.55433468,-0.766852005,1
0.109853329,1.604730533,0.457089875,0.373128357,0.873867054,-0.349330617,-0.808194991,3.528341996,-0.55433468,-0.568382603,0
1.363612815,0.028153431,0.457089875,-0.088920356,0.873867054,1.74946891,-0.019186949,-0.362960812,1.672463435,0.126260304,1
-0.303473975,1.112395929,0.180112862,0.946485749,-1.144338828,1.818378839,-0.301615964,-0.362960812,0.506359097,1.07114724,1
-0.96479766,1.178778123,-1.204772208,1.024166428,0.873867054,-0.332595349,-0.80048423,-0.362918017,-0.495041239,0.950339778,1
1.646053139,-0.724178098,1.564997931,-2.077007688,-1.144338828,1.956198695,-0.720328186,-0.362960812,-0.56092284,0.743241271,1
-1.584788614,1.234096618,-0.373841166,1.011051508,-1.144338828,0.085786358,-0.811978643,-0.362935995,-0.224926675,0.764814032,1
0.02029908,0.963035993,0.180112862,0.819708191,-1.144338828,0.085786358,-0.319547965,-0.362960812,-0.997059039,-0.577011708,2
-0.83391068,-0.110142806,-0.096864152,0.283677878,-1.144338828,-0.515698873,-0.80147049,-0.362960812,-0.376454357,-0.413058723,1
0.571402151,-0.287161989,-0.096864152,0.84862827,-1.144338828,-0.72538194,-0.760226888,1.508746595,1.119057986,0.389447989,1
0.109853329,-2.250968555,0.734066889,-2.66348,0.873867054,-0.748023773,0.505324079,-0.362960812,-0.672921562,-1.345002003,1
-0.213919726,0.592402078,-1.204772208,0.919583349,-1.144338828,-0.711599954,-0.692981884,-0.362323045,-0.829060956,-1.090443422,1
0.633401246,1.294946962,1.288020917,1.267969424,-1.144338828,-0.650565446,-0.220921959,-0.362960812,0.763297341,-0.016119919,1
0.502514267,-1.161194207,-1.481749222,-0.752064507,0.873867054,2.16292848,-0.620805581,-0.362960812,-0.56092284,0.104687543,1
-0.875243411,-0.569286313,-0.927795194,-0.663286588,0.873867054,1.828223114,-0.468383573,-0.362960812,-0.742756059,-1.155161705,1
1.542721313,-2.223309307,1.564997931,-0.296068833,-1.144338828,0.578000131,-0.531593876,-0.362946254,-0.747367771,0.264325975,1
0.598957304,0.398787346,1.011043903,0.995246348,-1.144338828,0.88317267,-0.41324267,-0.362952124,-0.033870032,0.536142765,1
-0.117476688,0.000494183,-0.927795194,0.332102198,0.873867054,-0.824809122,-0.306098964,-0.362934839,-0.595181273,0.807959555,1
1.652941927,1.10133223,1.011043903,-0.239237514,0.873867054,-0.758852477,-0.198506958,-0.325249374,0.07812869,1.98583231,1
-0.275918821,0.841335304,1.564997931,0.047273042,0.873867054,-0.335548632,-0.60556338,3.306510007,0.914825023,-0.663302752,1
1.797606483,-0.159929451,-1.204772208,0.657621233,-1.144338828,-0.561966967,-0.41907057,-0.361759222,-0.759226459,1.364536791,1
-0.827021892,0.841335304,-0.373841166,0.629373713,-1.144338828,-0.489119329,-0.80294988,3.112407016,-0.57409916,-1.590931479,1
1.398056757,-0.934388379,1.564997931,0.680824553,0.873867054,-0.338501914,1.778496147,4.073678969,-0.585299033,-1.590931479,1
-0.455027319,0.492828787,-0.927795194,-0.730542587,-1.144338828,-0.633830178,1.921952154,-0.362960812,-0.106339793,0.958968882,1
1.094950068,-1.266299347,1.011043903,-2.210847126,0.873867054,-0.72144423,-0.589424579,0.565960642,-0.54115836,1.951315893,1
0.91584157,-0.099079107,1.564997931,-0.077150556,-1.144338828,2.084174276,-0.068499951,-0.36289796,-0.56092284,-0.637415439,1
1.280947354,-0.325884936,-0.65081818,-0.337431273,0.873867054,-0.385754437,-0.332996965,-0.362915059,-0.448924118,0.402391646,1
0.468070325,0.537083583,-1.481749222,1.476799301,0.873867054,0.88317267,-0.493936674,-0.362955543,-0.842896093,1.088405449,2
1.198281894,-1.482041477,-1.481749222,-0.901709105,0.873867054,-0.248919008,-0.547284377,-0.348587948,-0.350101717,-0.34834044,1
1.156949163,0.177513367,0.180112862,0.86678739,0.873867054,0.952082598,-0.430726371,-0.362941078,0.414124855,0.833846868,1
-1.405680116,1.012822638,0.180112862,0.972715589,-1.144338828,-0.546216127,-0.588079679,-0.362888254,0.796238141,-1.017096034,1
-1.157683734,0.171981517,-0.096864152,-0.55298675,0.873867054,-0.709631099,0.590501084,0.492016646,0.651298619,-1.556415061,0
-0.978575236,0.658784272,0.457089875,0.559091194,-1.144338828,2.497633845,1.029835107,-0.362960812,-0.57409916,1.157438284,1
-0.138143053,0.448573991,-1.204772208,0.685868753,-1.144338828,-0.738179498,-0.497971374,-0.362960812,-0.89626019,-0.956692303,1
-3.058989329,-0.325884936,-0.373841166,-2.099874728,-1.144338828,-0.469430778,0.841549097,-0.353764027,1.125646146,-0.676246409,1
0.681622765,0.022621581,0.457089875,-0.128265116,0.873867054,1.326165066,-0.763813288,-0.362960812,-0.937106782,-0.279307605,1
1.253392201,-0.231843495,-0.096864152,0.677125473,-1.144338828,-0.584608801,-0.628874981,-0.362869306,-0.777673308,0.743241271,1
-1.495234365,0.614529476,0.180112862,0.216421879,-1.144338828,2.330281162,-0.310581964,-0.362960812,-0.112927953,-0.568382603,1
-1.088795851,-1.968844231,-0.927795194,-0.730878867,0.873867054,-0.634814606,2.518191186,-0.362960812,-0.448924118,-0.585640812,1
-0.627247029,0.343468851,1.564997931,0.402384717,0.873867054,-0.693880258,-0.661152583,-0.362960812,0.835767102,-0.283622157,1
-0.599691875,0.387723647,-1.204772208,0.86947763,0.873867054,-0.492072612,-0.42848487,-0.362949304,-0.625486809,-0.34834044,1
-1.054351909,1.494093543,1.288020917,1.329172383,-1.144338828,-0.241043587,-0.810804097,-0.362520383,-0.567511,0.186664035,1
0.9571743,0.686443519,1.564997931,0.817690511,0.873867054,-0.433006959,1.531931134,-0.362960812,1.026823745,0.730297615,1
-0.32414034,0.824739756,0.180112862,0.542949755,0.873867054,-0.738179498,-0.760226888,0.242455658,-0.290808276,-1.004152377,0
-0.413694589,0.824739756,-0.927795194,1.109245267,0.873867054,-0.709631099,-0.752157488,-0.362931327,-0.198574035,-0.11535462,1
0.805620956,0.349000701,-1.204772208,0.580949394,0.873867054,-0.67320728,-0.623047081,-0.362960812,0.769885501,1.813250222,2
0.722955495,0.974099692,-0.927795194,1.921361455,0.873867054,-0.106177014,0.057024055,-0.362960812,-0.713768155,0.156462169,1
-0.827021892,1.145587026,1.011043903,-1.734338373,0.873867054,-0.759836904,-0.786900739,-0.362239858,0.07812869,0.165091274,1
0.282073038,-0.010569515,-0.373841166,0.359340877,-1.144338828,-0.668285142,0.967073104,-0.362960812,-0.78887318,-0.067894546,1
-0.36547307,-0.176525,-1.481749222,0.271908079,0.873867054,-0.686989266,0.236344065,-0.362960812,-0.612969305,-0.020434472,1
-1.137017369,1.4221795,-0.927795194,0.713443712,0.873867054,-0.505854597,-0.81248836,-0.341285978,-0.771743964,-0.473462454,1
0.805620956,0.443042142,-0.096864152,0.1437854,-1.144338828,-0.649581019,-0.497523074,-0.360298828,-0.933153886,1.739902834,1
0.068520598,1.41664765,0.457089875,1.175156146,0.873867054,-0.524558721,-0.79981178,0.80165713,2.851744093,-1.958962783,1
1.067394914,1.062609284,1.564997931,0.412809397,0.873867054,-0.365081458,-0.768744588,-0.362489419,0.381184055,1.114292762,1
-0.138143053,0.940908595,1.564997931,1.208447865,0.873867054,-0.121927854,-0.599735479,-0.362908589,0.09130501,0.307471497,1
-0.503248838,-0.276098291,-0.927795194,0.103431801,0.873867054,-0.667300715,0.478426078,-0.362960812,-0.014105552,0.083114782,1
0.213185154,-0.829283239,0.457089875,-0.168954995,0.873867054,-0.776572172,-0.79631504,0.344128653,2.324691285,0.907194256,1
-0.496360049,0.3600644,0.457089875,0.419534996,0.873867054,-0.223323892,-0.668325383,-0.362960812,0.407536695,-0.58132626,1
-1.908561669,1.184309972,-0.65081818,0.561781434,-1.144338828,-0.445804517,-0.812404976,-0.362960812,-0.56092284,0.419649855,1
-0.475693684,-0.945452078,1.011043903,0.15757288,-1.144338828,-0.679113845,0.231861065,-0.362960812,0.341655094,0.316100602,1
-0.096810323,-0.906729131,-1.204772208,-0.862700625,0.873867054,-0.641705599,0.393249073,-0.162387722,0.440477495,-1.306171033,1
-0.303473975,-2.234373006,0.734066889,-3.29770407,0.873867054,-0.755899194,2.518191186,-0.362953556,-0.833013853,0.182349483,1
0.220073943,-0.076951709,-0.096864152,-0.004177797,0.873867054,-0.746054918,-0.811422751,-0.362804605,-0.589910745,-0.34834044,1
-0.337917916,0.691975368,-0.373841166,0.600117354,0.873867054,-0.750977056,-0.80973266,-0.361546633,0.888472383,0.005452842,0
-1.205905253,0.774953111,-0.096864152,0.373800917,0.873867054,-0.614141627,-0.811126873,-0.362960812,1.165175107,0.989170748,1
0.151186059,-0.619072958,1.011043903,-0.061009117,0.873867054,0.036564981,-0.446865171,-0.362960812,-0.429159638,-0.11535462,1
1.184504317,-0.226311645,0.457089875,-0.662614028,-1.144338828,0.007032154,-0.512316975,-0.362960812,-0.704544731,0.928767017,1
0.02029908,-0.868006185,1.288020917,-0.693888068,-1.144338828,1.798690288,0.231861065,-0.332042979,-0.508217559,1.140180075,1
0.99850703,-0.657795905,0.457089875,-2.100211008,0.873867054,-0.594453076,-0.761571788,1.342372604,-0.727603291,0.773443137,0
0.936507935,-1.647996962,-1.204772208,0.384898157,0.873867054,2.733896456,0.429113075,-0.362896111,-0.52139388,-1.647020658,1
0.536958209,0.725166465,1.288020917,0.86745995,-1.144338828,-0.701755679,1.944367156,-0.362960812,-0.198574035,0.928767017,1
0.585179727,0.3600644,0.734066889,0.294775118,-1.144338828,0.676442885,-0.019186949,-0.362863298,-0.57409916,0.398077094,1
-1.743230747,1.162182574,-1.204772208,0.955901589,0.873867054,-0.398551995,1.774013147,1.00962462,0.651298619,-0.054950889,0
-1.013019178,0.371128099,-1.481749222,-0.091610596,0.873867054,-0.651549874,-0.149193956,-0.309351415,-0.774379228,0.169405826,1
0.557624574,0.498360637,-1.481749222,0.721850712,0.873867054,-0.373941306,-0.566112978,-0.362960812,-0.415983318,0.812274107,1
0.598957304,0.868994552,1.011043903,0.975069549,-1.144338828,-0.719475375,-0.297132963,-0.362952216,-0.336925397,1.291189403,1
1.198281894,0.3600644,0.734066889,0.092334561,0.873867054,0.420491723,-0.785779989,-0.241877518,0.822590782,1.360222239,1
0.027187868,0.481765088,-1.204772208,0.667373353,0.873867054,-0.237105877,-0.536525176,-0.362960812,0.275773493,0.484368138,1
0.654067611,0.929844896,1.011043903,1.056113027,-1.144338828,0.548467304,0.653263087,-0.362960812,-0.409395158,0.669893884,1
-1.081907062,-0.115674656,1.011043903,-0.215361634,0.873867054,-0.629892468,2.20886417,-0.362960812,5.15760013,0.1176312,1
0.461181536,1.377924704,-1.481749222,0.718824192,0.873867054,-0.573780098,1.065699109,-0.362944498,-0.790190812,1.291189403,1
-0.875243411,1.31707436,1.564997931,0.17035152,-1.144338828,-0.71750652,-0.79958763,2.086434067,-0.738803163,-1.142218048,1
1.370501603,-1.166726057,-0.65081818,-0.762489187,-1.144338828,-0.542278416,-0.131261955,-0.362960812,-0.356689877,-0.344025888,1
1.59783162,1.21196922,-1.481749222,0.471322116,0.873867054,-0.498963604,-0.80460859,3.103164017,-0.8020495,-1.9520595,1
-0.882132199,1.449838747,0.180112862,0.89940655,0.873867054,-0.24005916,-0.812424701,-0.362960812,0.855531582,0.290213288,1
1.122505221,1.007290789,-1.204772208,1.012732908,0.873867054,-0.547200554,-0.80973266,3.135514515,-0.865954653,-1.942567485,1
0.047854233,-0.967579476,-0.65081818,-0.242264034,-1.144338828,-0.718490947,1.227087118,-0.362960812,-0.257867475,0.100372991,1
1.55649889,0.503892486,1.288020917,0.362031117,-1.144338828,-0.531449713,-0.736018687,-0.296873365,0.954353984,1.627724476,1
0.068520598,-0.608009259,1.564997931,0.536560435,-1.144338828,-0.320782219,0.222895064,-0.362753769,-0.047046352,-1.396776629,2
-0.57902551,0.25495926,-1.481749222,0.330420798,0.873867054,0.213761939,-0.684912484,-0.362960812,-0.508217559,-0.257734844,1
-1.598566191,1.162182574,-1.204772208,0.646187713,0.873867054,-0.335548632,1.002937106,-0.303805615,-0.468688599,1.114292762,1
0.564513362,-0.165461301,1.288020917,0.109148561,-1.144338828,1.562427677,-0.575527278,-0.362960812,0.06495237,-0.615842678,1
1.074283703,1.654517178,-1.204772208,0.17472316,0.873867054,-0.491088184,-0.80398097,3.662365489,-0.609016409,1.942686788,1
-2.838548101,-1.227576401,1.011043903,-0.413430552,-1.144338828,-0.748023773,2.110238164,-0.329824659,-0.409395158,-0.965321407,1
1.446278276,-0.298225688,0.457089875,0.317642158,-1.144338828,-0.181977935,0.868447098,-0.311662165,0.242832692,0.971912539,1
1.046728549,-1.305022294,-1.204772208,-0.321289833,0.873867054,-0.597406359,-0.594804179,-0.347016638,1.198115907,0.484368138,1
0.99850703,1.411115801,-1.204772208,0.569852154,0.873867054,-0.555075975,-0.8008877,0.672255137,0.368007734,0.229809557,1
0.31651698,0.066876377,0.734066889,0.707390672,-1.144338828,-0.342439625,-0.60197698,-0.362960812,-0.52139388,0.255696871,1
0.040965445,1.615794232,-1.204772208,0.796168591,0.873867054,-0.326688784,-0.80644662,3.158622014,0.677651259,-0.033378128,0
-1.674342863,-2.94244974,0.457089875,-5.245101523,-1.144338828,-0.743101636,3.145811219,-0.361930218,-0.468688599,-0.378542306,1
0.48873669,-1.426722982,-0.65081818,-0.806205586,-1.144338828,-0.282389544,-0.597942279,-0.362902119,0.829178942,0.980541643,1
0.53006942,-0.298225688,-0.373841166,-0.649162828,-1.144338828,-0.238090305,-0.189540958,3.537584995,2.232457044,-1.799324351,1
2.169601056,-0.679923303,-0.65081818,-0.814276306,-1.144338828,2.605920875,-0.171608957,-0.362960812,-0.612310489,1.722644625,1
0.943396723,0.907717498,-1.481749222,0.423570356,0.873867054,-0.655487584,-0.359894967,0.191619161,-0.791508444,-1.189678123,1
0.171852424,1.63238978,-1.204772208,1.031228308,-1.144338828,-0.268607559,-0.787124889,2.340616554,0.947765823,-1.051612452,0
-0.055477593,1.615794232,-0.373841166,0.032813002,-1.144338828,-0.584608801,-0.80147049,2.206593061,-1.078093408,0.790701346,0
-0.613469452,0.293682206,0.457089875,0.432313636,0.873867054,-0.601344069,-0.78846979,-0.362960812,-0.172221394,-0.438946037,1
1.122505221,-3.064150428,0.734066889,-1.418571457,0.873867054,2.507478121,2.042993161,3.223323011,-0.57409916,0.635377466,1
0.771177014,-0.536095216,0.457089875,0.266191319,0.873867054,0.036564981,-0.198506958,-0.362960812,-0.402806998,-1.586616927,1
-0.172586995,-2.311818899,-0.927795194,-2.512490282,0.873867054,-0.753930339,1.020869107,-0.362821705,0.09130501,0.52751366,1
0.068520598,0.813676057,-1.481749222,0.443074596,-1.144338828,-0.570826815,-0.220921959,-0.362960812,-0.093163473,1.601837163,1
-0.503248838,-0.276098291,-0.927795194,0.103431801,0.873867054,-0.667300715,0.478426078,-0.362960812,-0.014105552,0.083114782,1
0.419848806,0.548147282,0.457089875,1.077298667,0.873867054,-0.022500672,-0.60332188,-0.362943944,-0.976635743,1.938372236,1
-0.854577045,-0.309289387,0.180112862,0.387252117,0.873867054,-0.738179498,-0.095397953,-0.362909051,1.191527747,-0.943748646,1
0.385404864,0.603465777,-0.373841166,-0.111787396,0.873867054,-0.503885742,-0.61766748,-0.345537758,0.796238141,-0.723706483,1
0.137408482,0.653252422,1.564997931,0.737319592,-1.144338828,-0.632845751,-0.807298391,-0.327791199,-0.649204186,-1.405405734,1
-0.172586995,0.608997626,1.288020917,0.320332398,-1.144338828,0.174384837,-0.779414129,-0.362910438,1.422113351,-0.331082231,1
-2.466553528,-1.725442854,-0.65081818,-0.076814276,-1.144338828,-0.682067128,1.182257115,-0.352331363,-0.625486809,-2.034467447,1
-0.379250647,0.631125024,-0.096864152,0.721514432,0.873867054,-0.519636583,-0.729294186,-0.362960812,-0.264455636,-0.374227753,1
0.027187868,1.073672983,-0.096864152,0.916893109,-1.144338828,-0.331610922,-0.807836351,3.135514515,-0.741438427,-1.517584091,1
-0.448138531,0.846867154,0.180112862,0.564135394,0.873867054,-0.651549874,0.411181074,-0.348079583,-0.481864919,0.307471497,1
-0.530803991,0.669847971,-1.481749222,0.047273042,0.873867054,-0.698802396,-0.03711895,-0.362952493,0.381184055,0.911508808,0
0.337183345,-0.746305496,-0.927795194,-0.172990355,-1.144338828,-0.472384061,-0.158159956,-0.362960812,-0.462100439,-1.224194541,2
-0.489471261,-1.360340789,-0.65081818,0.680488273,0.873867054,-0.77361889,2.845450203,-0.362960812,0.585417018,-0.300880366,1
-1.164572523,-1.271831197,-1.204772208,-0.324316353,0.873867054,-0.776572172,0.9043111,3.64850099,-0.861342941,-1.543471405,1
-0.269030033,1.532816489,-0.096864152,1.612320139,-1.144338828,-0.19969763,-0.784973049,-0.361070619,-0.879130973,0.747555823,1
0.87450884,0.514956185,1.564997931,-1.93846033,0.873867054,-0.562951395,0.442562076,0.727713134,-0.198574035,0.549086421,1
-0.551470356,1.560475737,-0.927795194,1.305296504,0.873867054,-0.410365125,-0.61811578,-0.362193643,0.012247089,-0.408744171,1
-0.282807609,-0.320353086,0.734066889,-0.655888428,-1.144338828,0.578000131,0.030126054,-0.313048614,0.618357818,-0.210274769,1
-0.489471261,0.974099692,0.457089875,0.983476548,0.873867054,-0.691911403,-0.700602985,-0.324278859,0.032011569,-1.051612452,1
0.44740396,1.267287714,-0.373841166,0.833831951,-1.144338828,0.164540562,-0.090914952,3.454397999,1.646110794,-0.922175885,1
1.053617338,-0.70758255,0.457089875,-1.2295821,-1.144338828,1.030836802,1.720217144,-0.362960812,-0.205162195,0.665579331,1
-1.033685543,-0.513967818,-0.096864152,-0.795444626,0.873867054,-0.823824695,1.83229215,-0.344105093,0.677651259,-0.533866186,1
1.101838856,-0.381203431,-1.204772208,-0.091946876,0.873867054,1.306476515,0.052541055,-0.362960812,-0.343513557,0.734612167,1
1.411834334,-0.248439043,-0.373841166,-0.228140274,-1.144338828,1.414763545,-0.60870148,-0.362960812,-1.020776415,0.544771869,0
-0.15192063,-1.321617842,1.288020917,-1.856071731,0.873867054,-0.672222852,2.760273199,3.662365489,-0.508217559,-0.564068051,1
0.288961827,-1.421191133,1.011043903,-2.880716876,0.873867054,-0.770665607,-0.443727071,-0.151296122,0.75012102,0.64400657,1
-0.062366381,1.344733607,-1.481749222,0.665019393,0.873867054,-0.306015805,-0.431622971,-0.362928785,1.935989839,0.238438662,1
1.377390392,0.597933927,-1.481749222,0.075184281,0.873867054,-0.447773372,0.675678088,-0.362955266,-0.719697499,1.045259927,1
0.612734881,0.880058251,-0.927795194,-0.993177263,0.873867054,-0.459586503,-0.747226187,-0.362821243,0.473418296,1.075461792,1
0.70228913,1.4221795,-0.65081818,1.332871463,0.873867054,-0.268607559,-0.733777187,-0.362875776,-0.620216281,0.79933045,1
